0.890917	0.160949
0.818531	0.219187
0.858591	0.192327
0.879583	0.167990
0.866376	0.185097
0.748920	0.267606
0.887097	0.167375
0.881036	0.168912
0.820029	0.204149
0.849676	0.190565
0.905871	0.136689
0.880371	0.177196
0.788270	0.259750
0.897625	0.147735
0.807937	0.215963
0.783412	0.252969
0.885508	0.163360
0.893896	0.157923
0.835293	0.209437
0.902261	0.148753
0.855375	0.187502
0.908805	0.129638
0.847706	0.200284
0.862387	0.187237
0.859260	0.200310
0.860394	0.180380
0.899273	0.148246
0.850480	0.204544
0.848179	0.199726
0.806428	0.226859
0.933553	0.101387
0.908280	0.134615
0.882767	0.175787
0.935015	0.103277
0.901766	0.141912
0.862058	0.186103
0.885537	0.171794
0.805092	0.241704
0.801143	0.237063
0.915519	0.132927
0.856479	0.197980
0.841680	0.205977
0.877173	0.179547
0.870795	0.178613
0.899597	0.152825
0.854948	0.195824
0.835761	0.216396
0.884132	0.172010
0.878357	0.179734
0.829685	0.212288
0.869292	0.179704
0.877075	0.174774
0.824755	0.221280
0.883640	0.160098
0.898090	0.156140
0.862746	0.182021
0.801543	0.228087
0.897538	0.154541
0.870999	0.186554
0.825255	0.207619
0.790066	0.247641
0.779550	0.247812
0.853435	0.197451
0.867578	0.173708
0.897053	0.148060
0.853770	0.195970
0.833474	0.211561
0.880968	0.162135
0.876970	0.169432
0.934898	0.101889
0.813343	0.217233
0.895466	0.148921
0.886229	0.160786
0.754375	0.255941
0.863368	0.178751
0.891613	0.163688
0.869708	0.176845
0.880510	0.174282
0.757155	0.253817
0.895031	0.150089
0.828806	0.214885
0.823045	0.220056
0.849471	0.192128
0.860510	0.192370
0.827280	0.219955
0.849411	0.199583
0.805234	0.242566
0.866291	0.192192
0.877183	0.169208
0.876297	0.177027
0.858700	0.197179
0.894883	0.151966
0.837660	0.213027
0.902676	0.146402
0.777702	0.272866
0.912402	0.132834
0.839058	0.202658
0.833173	0.188419
0.837882	0.204321
0.852453	0.206631
0.859474	0.195554
0.842924	0.201317
0.874324	0.186958
0.864217	0.183606
0.895611	0.149058
0.774369	0.236786
0.855401	0.188297
0.824485	0.212217
0.925801	0.115029
0.906137	0.139392
0.887989	0.166714
0.849362	0.203203
0.899034	0.147683
0.911502	0.134198
0.872471	0.176599
0.857140	0.188207
0.870193	0.179256
0.899182	0.146759
0.879104	0.162125
0.863197	0.189652
0.943750	0.087467
0.864629	0.184510
0.822013	0.230584
0.814069	0.216860
0.881360	0.168053
0.831967	0.220825
0.825738	0.219087
0.774999	0.253244
0.844234	0.202920
0.867278	0.184449
0.828916	0.225833
0.881875	0.167466
0.907401	0.138595
0.863403	0.184024
0.770925	0.256345
0.904876	0.132449
0.926102	0.116627
0.743415	0.250337
0.879259	0.168684
0.872375	0.183306
0.852588	0.200319
0.878386	0.170769
0.907796	0.140344
0.893384	0.159108
0.853360	0.184701
0.796171	0.235757
0.835085	0.219985
0.935886	0.100791
0.949384	0.082589
0.795049	0.219328
0.854699	0.200599
0.848206	0.207057
0.876163	0.173662
0.876546	0.170257
0.776048	0.249696
0.895503	0.150535
0.886425	0.161520
0.828280	0.227034
0.855236	0.194588
0.932735	0.107177
0.890254	0.156342
0.905688	0.142771
0.871277	0.180404
0.834492	0.215316
0.861288	0.183874
0.883205	0.170743
0.851880	0.197396
0.873156	0.180900
0.848296	0.204456
0.855317	0.192053
0.892119	0.161085
0.845965	0.204773
0.834746	0.208164
0.873645	0.177173
0.793496	0.248781
0.873798	0.177889
0.906968	0.142870
0.854906	0.198545
0.847181	0.196571
0.859592	0.194272
0.931323	0.107784
0.880154	0.176321
0.852751	0.201014
0.872196	0.180701
0.886893	0.171985
0.867063	0.168171
0.870068	0.175992
0.857244	0.187394
0.909355	0.141439
0.853653	0.202239
0.770155	0.240979
0.828681	0.215339
0.713655	0.277986
0.829796	0.218760
0.728913	0.279924
0.857722	0.181181
0.846807	0.205224
0.847126	0.199768
0.915133	0.127284
0.809205	0.241880
0.819925	0.238371
0.916873	0.124987
0.910150	0.139672
0.823700	0.233631
0.831351	0.203027
0.861619	0.187906
0.843593	0.205097
0.918546	0.128098
0.775614	0.252751
0.868828	0.177420
0.844163	0.212608
0.844213	0.193587
0.828638	0.218166
0.882045	0.156846
0.819613	0.231899
0.915458	0.132477
0.838752	0.205487
0.811207	0.231233
0.891407	0.159174
0.932065	0.105314
0.827654	0.200186
0.818067	0.226626
0.820655	0.207356
0.833851	0.219558
0.894804	0.154797
0.853452	0.196592
0.894828	0.152749
0.830925	0.205903
0.946900	0.084570
0.898835	0.148725
0.832256	0.205425
0.872270	0.180672
0.876424	0.168471
0.905515	0.143226
0.886191	0.163816
0.844530	0.206943
0.771880	0.262201
0.841758	0.182774
0.835774	0.215881
0.875240	0.161600
0.821163	0.219503
0.865473	0.186201
0.859968	0.189153
0.758717	0.280258
0.847995	0.195035
0.840720	0.205724
0.849218	0.203392
0.899311	0.152708
0.927550	0.112496
0.891620	0.155207
0.879071	0.171233
0.913960	0.128349
0.730328	0.273033
