0.352097	0.262444
0.618362	0.319896
0.493696	0.318545
0.620176	0.301368
0.573550	0.319692
0.505557	0.321889
0.394350	0.289975
0.484152	0.311544
0.650968	0.315496
0.572989	0.326287
0.623980	0.306808
0.763047	0.273829
0.363235	0.272453
0.527545	0.317433
0.680582	0.298165
0.517759	0.327173
0.624903	0.316511
0.643094	0.298464
0.488733	0.310650
0.627883	0.310517
0.524884	0.314660
0.631103	0.327547
0.558921	0.325913
0.415443	0.293780
0.572939	0.308560
0.600565	0.305978
0.695071	0.279376
0.587227	0.318303
0.482697	0.310977
0.474575	0.307501
0.421875	0.293187
0.438142	0.291747
0.617336	0.300381
0.492735	0.322359
0.746232	0.269637
0.521115	0.314093
0.642828	0.310722
0.393494	0.286587
0.516192	0.313810
0.487403	0.314344
0.531742	0.322716
0.512834	0.317435
0.519411	0.324185
0.441786	0.297478
0.544860	0.313557
0.620881	0.323481
0.653417	0.318148
0.546786	0.312855
0.555685	0.316060
0.670516	0.307830
0.572817	0.327547
0.421280	0.286698
0.433496	0.290339
0.334304	0.251270
0.590091	0.325265
0.640546	0.327192
0.533812	0.315061
0.385091	0.286605
0.521038	0.322528
0.634881	0.315754
0.573044	0.329179
0.623977	0.307509
0.690453	0.301420
0.426063	0.300538
0.364339	0.272572
0.555969	0.310579
0.521892	0.312323
0.503692	0.324506
0.649722	0.307148
0.521743	0.314272
0.578961	0.329958
0.543736	0.323991
0.589922	0.305675
0.615054	0.319642
0.517548	0.311228
0.514337	0.308552
0.443317	0.296562
0.419223	0.295524
0.657511	0.293782
0.512820	0.316134
0.484560	0.318011
0.473914	0.301192
0.493977	0.305221
0.550586	0.315789
0.545011	0.323553
0.523118	0.316198
0.486112	0.310577
0.528045	0.324571
0.500807	0.311448
0.531812	0.323519
0.497701	0.308054
0.554918	0.304118
0.663993	0.327501
0.536109	0.319958
0.651460	0.306263
0.600863	0.319520
0.534931	0.308606
0.685473	0.292932
0.616667	0.326906
0.416385	0.288134
0.434470	0.293035
0.447550	0.296935
0.605349	0.331773
0.655041	0.306807
0.442713	0.323652
0.402645	0.288922
0.626036	0.321213
0.662583	0.306842
0.585237	0.331962
0.738304	0.289233
0.484396	0.308615
0.366566	0.274441
0.523041	0.318118
0.511392	0.327012
0.514154	0.313298
0.521998	0.319996
0.670912	0.306269
0.591581	0.331473
0.504340	0.313540
0.643703	0.300130
0.494184	0.307881
0.532764	0.322280
0.464175	0.306362
0.402555	0.288684
0.587398	0.327048
0.553359	0.315877
0.553533	0.328335
0.466450	0.308595
0.553717	0.330140
0.550705	0.319728
0.505992	0.311509
0.519558	0.317424
0.538108	0.320181
0.515035	0.321620
0.459359	0.295496
0.529233	0.312727
0.683110	0.313002
0.610864	0.302359
0.643619	0.311641
0.620174	0.305619
0.566279	0.316953
0.518922	0.310410
0.652157	0.299795
0.561981	0.321888
0.409721	0.284242
0.362346	0.264283
0.438108	0.306206
0.672224	0.318055
0.517132	0.317664
0.428065	0.305411
0.433809	0.308049
0.435991	0.297646
0.558992	0.318772
0.690139	0.307438
0.567639	0.328373
0.599811	0.324816
0.582507	0.303146
0.507794	0.316505
0.558976	0.318159
0.495659	0.317278
0.649831	0.302361
0.566272	0.314812
0.488835	0.306189
0.412571	0.286419
0.568718	0.318274
0.483543	0.306503
0.541802	0.326851
0.506762	0.318843
0.504511	0.313185
0.506908	0.313958
0.500670	0.315337
0.465318	0.297290
0.524687	0.322420
0.652685	0.321359
0.562400	0.313962
0.591470	0.295103
0.568129	0.310327
0.373319	0.278060
0.622251	0.327462
0.518671	0.319351
0.543091	0.311172
0.572770	0.330517
0.774445	0.256682
0.400659	0.282388
0.427923	0.288922
0.421879	0.292487
0.682584	0.311392
0.563537	0.318300
0.589196	0.317025
0.513168	0.336734
0.418908	0.298306
0.423345	0.296634
0.603846	0.322461
0.684826	0.299486
0.567499	0.326861
0.573331	0.320464
0.508744	0.321926
0.620577	0.323763
0.596016	0.311381
0.351944	0.261342
0.538239	0.322143
0.637932	0.308775
0.482126	0.298044
0.564711	0.319370
0.466069	0.304043
0.535120	0.323401
0.531045	0.317343
0.481670	0.311317
0.519067	0.318091
0.542206	0.321960
0.710952	0.301008
0.548789	0.314045
0.673325	0.300449
0.567688	0.293572
0.651722	0.298767
0.632849	0.328242
0.548293	0.312542
0.533812	0.334358
0.674521	0.290761
0.412019	0.285862
0.334122	0.251485
0.702593	0.306718
0.567809	0.321945
0.403747	0.300611
0.381195	0.282351
0.428881	0.296222
0.547089	0.320192
0.573038	0.326681
0.583297	0.320784
0.463052	0.308943
0.533109	0.315467
0.441251	0.296487
0.363923	0.264781
0.584847	0.320750
0.501979	0.311210
0.579646	0.312623
0.541570	0.314343
0.373181	0.272083
0.498830	0.315116
0.576583	0.328997
0.520089	0.315081
0.539474	0.316975
0.525592	0.317097
0.530362	0.324858
0.636147	0.322383
0.564213	0.314322
0.520764	0.292544
0.626298	0.323385
0.544030	0.322715
0.474611	0.305596
0.545311	0.316491
0.494342	0.300073
0.623883	0.321318
0.554575	0.321590
0.599057	0.321584
0.534770	0.306075
0.484091	0.302396
0.437340	0.298135
0.482485	0.295016
0.484346	0.311808
0.582170	0.314887
0.663590	0.301126
0.518540	0.325086
0.473207	0.327466
0.463152	0.323793
0.596456	0.326384
0.593977	0.316831
0.533036	0.328724
0.364305	0.263454
0.499700	0.309537
0.594391	0.326685
0.525565	0.314272
0.526128	0.318258
0.508796	0.315800
0.645108	0.323726
0.604229	0.306586
0.537344	0.315744
0.588108	0.309520
0.602212	0.317206
0.377980	0.282630
0.420624	0.297746
0.577480	0.325793
0.580020	0.315510
0.470458	0.312474
0.466490	0.298049
0.332006	0.252388
0.508523	0.320418
0.532171	0.321650
0.604858	0.336248
0.554498	0.295972
0.521963	0.323568
0.605943	0.330706
0.651904	0.306638
0.655839	0.292573
0.463681	0.318373
0.525657	0.319297
0.607061	0.320459
0.490125	0.322217
0.495439	0.307074
0.607978	0.323787
0.367477	0.268053
0.550576	0.322144
0.479090	0.318459
0.599654	0.314610
0.651861	0.324262
0.616313	0.309706
0.533906	0.319230
0.598620	0.313237
0.403959	0.292677
0.564091	0.325563
0.555110	0.312650
0.494244	0.319690
0.604446	0.315806
0.565873	0.323503
0.511360	0.311014
0.535237	0.318243
0.396091	0.282144
0.438871	0.310312
0.588468	0.323297
0.635827	0.311487
0.543432	0.323810
0.552060	0.309060
0.444338	0.317676
0.538487	0.321935
0.544879	0.318522
0.543759	0.329001
0.635323	0.310590
0.360724	0.269102
0.585517	0.324419
0.651881	0.292903
0.538664	0.324254
0.473415	0.321461
0.553137	0.323542
0.539337	0.325694
0.620683	0.308009
0.395592	0.286093
0.556240	0.320587
0.556476	0.321038
0.548461	0.317758
0.615836	0.311707
0.360776	0.264677
0.658909	0.295190
0.600717	0.322683
0.474792	0.298977
0.634881	0.303718
0.547578	0.328478
0.596337	0.311388
0.406251	0.289783
0.545651	0.326681
0.554462	0.319001
0.354783	0.265011
0.751416	0.250051
0.549337	0.321108
0.517670	0.311218
0.581878	0.321288
0.588662	0.310735
0.594765	0.329476
0.536309	0.327700
0.524194	0.303373
0.523473	0.318440
0.567109	0.321825
0.357780	0.266450
0.722804	0.269189
0.506264	0.315754
0.540456	0.317403
0.606613	0.305227
0.584619	0.318280
0.596382	0.328030
0.607517	0.322319
0.630426	0.306015
0.573614	0.325875
0.539661	0.322389
0.579156	0.295894
0.370128	0.275635
0.478147	0.306530
0.361579	0.268470
0.604638	0.310034
0.602684	0.317263
0.592093	0.331756
0.619238	0.308891
0.562631	0.323592
0.695751	0.301133
0.576690	0.325062
0.666911	0.280156
0.370140	0.273821
0.468365	0.302471
0.719333	0.273857
0.594836	0.329988
0.476554	0.305770
0.551852	0.310362
0.475686	0.286217
0.624916	0.317120
0.520088	0.315011
0.587131	0.318904
0.485672	0.306207
0.486176	0.299218
0.456290	0.304034
0.567232	0.283369
0.483336	0.310405
0.626449	0.292338
0.595538	0.309334
0.534902	0.321968
0.683586	0.300921
0.606239	0.335390
0.543897	0.298039
0.348106	0.264452
0.542457	0.323292
0.728684	0.267737
0.605282	0.332492
0.624310	0.311856
0.545773	0.324388
0.676245	0.306794
0.573189	0.325015
0.676652	0.289178
0.602608	0.312972
0.356907	0.263776
0.551437	0.324854
0.530430	0.319234
0.679039	0.305041
0.706827	0.275457
0.559992	0.326770
0.721479	0.267385
0.564195	0.327321
0.551687	0.292070
0.520628	0.323620
0.762579	0.260408
0.547454	0.329977
0.566675	0.300225
0.521543	0.322900
0.665897	0.290946
0.676451	0.277779
0.439301	0.299330
0.538844	0.315564
0.476818	0.300142
0.614050	0.323013
0.559542	0.325109
0.606946	0.320922
0.546393	0.314998
0.494993	0.304218
0.497000	0.311273
0.499365	0.303925
0.483616	0.315080
0.630216	0.310776
0.525552	0.323311
0.581188	0.323775
0.549707	0.321129
0.577056	0.324239
0.573432	0.319267
0.606870	0.290495
0.510068	0.302373
0.588297	0.325682
0.555319	0.316551
0.577025	0.309554
0.624528	0.317120
0.613744	0.318728
0.626214	0.322210
0.598790	0.300485
0.585153	0.321694
0.606916	0.321578
0.595651	0.314406
0.585311	0.316705
0.584284	0.314295
0.567983	0.307991
0.552906	0.310584
0.602443	0.311970
0.668594	0.292020
0.596855	0.300085
0.608455	0.319705
0.578568	0.325754
0.567720	0.319510
0.571804	0.318912
0.592428	0.318468
0.578468	0.324075
0.614626	0.317419
0.556046	0.317954
0.594881	0.322466
0.574925	0.316956
0.485149	0.302472
0.555254	0.314974
0.569114	0.318001
0.545432	0.321282
0.594086	0.319930
0.577861	0.318651
0.564770	0.311648
0.563536	0.314879
0.542885	0.317915
0.575164	0.311974
0.569679	0.310124
0.570537	0.313388
0.540136	0.313176
0.520916	0.315902
0.578457	0.319200
